ConvThread,MessageID,Date,Message,UserID
5,1674747,2024-01-06,"Це зараз ліваки понавигадували купу штук, щоб особисті проблеми людей перекладати на оточуючих

Мене не рідко звинувачують в газлайтингу чи пасивній агресії😅

Зараз вже навіть кажуть, що сарказм це негативна риса людини🤷🏻‍♂️

Я не дуже поділяю такі ідеї, я за прямоту і прозорість, а не замовчування там чи лицемірство і оці пасивні агресії та інші нові терміни

Важливі мотиви та інтенції людини, коли вона говорить, а не те, як хтось це сприймає, бо люди завжди будуть сприймати неоднозначне за негативне, така природа

Зараз загалом у світі тренд, що індивід позиціонується, як дуже тендітна особа, а всі навколо мають боятись зачепити його почуття. Як на мене це все навпаки віддаляє тендітних людей від реальності і занурює їх у бульбашку рожевих  окулярів:(

Я максимально проти відвертого булінгу, бидлядства та невихованості, але раніше з цим було простіше, здавалось нові соціальні дослідження мали б покращити становище, але ніт

Бидла стало більше, а вразливих людей стало в рази більше

Я думаю це просто зараз такий період, впевнений, що в майбутньому світ стане знову більш жорсткий та суворий…хз це на краще, чи на гірше…",1123115525
5,1674767,2024-01-06,сарказм ще може бути ознакою рівня інтелекту вище середнього),375369670
6,1674731,2024-01-06,"з пасивною агресією прикол в тому, шо ти сам можеш дупля не відбивати, шо її використовуєш",375369670
6,1674747,2024-01-06,"Це зараз ліваки понавигадували купу штук, щоб особисті проблеми людей перекладати на оточуючих

Мене не рідко звинувачують в газлайтингу чи пасивній агресії😅

Зараз вже навіть кажуть, що сарказм це негативна риса людини🤷🏻‍♂️

Я не дуже поділяю такі ідеї, я за прямоту і прозорість, а не замовчування там чи лицемірство і оці пасивні агресії та інші нові терміни

Важливі мотиви та інтенції людини, коли вона говорить, а не те, як хтось це сприймає, бо люди завжди будуть сприймати неоднозначне за негативне, така природа

Зараз загалом у світі тренд, що індивід позиціонується, як дуже тендітна особа, а всі навколо мають боятись зачепити його почуття. Як на мене це все навпаки віддаляє тендітних людей від реальності і занурює їх у бульбашку рожевих  окулярів:(

Я максимально проти відвертого булінгу, бидлядства та невихованості, але раніше з цим було простіше, здавалось нові соціальні дослідження мали б покращити становище, але ніт

Бидла стало більше, а вразливих людей стало в рази більше

Я думаю це просто зараз такий період, впевнений, що в майбутньому світ стане знову більш жорсткий та суворий…хз це на краще, чи на гірше…",1123115525
7,1667312,2024-01-03,Досить забавно що захисна реакція у адмінів це саме дитячий сарказм і спроби віджартовуватись,365233613
8,1666955,2024-01-03,"А навіщо їх в окоп відправляти ?(сарказм)

Ніколи вони не будуть в тому піздеці якій штурмують 24/7. 

«Ви подумали, що я жартую» - ні, і це неприємно бачити.",6581728797
9,1655623,2023-12-30,То був сарказм 😂😂😂,1794731990
10,1650159,2023-12-28,"це, мабуть, типовий приклад карасизмо-сарказмо-гумору, але це не точно 🙂",610245852
11,1648533,2023-12-28,"Тіп пише якусь хуйню, яка не має логіки і порядку. Видумує якусь хуйню, на основі сарказму в його сторону, і ще й умудряється когось повчати українській мові. 😁 При цьому активно користуючись гугл транслейт і сидячі в рашці.. Забавно 😁",805822017
12,1648239,2023-12-27,"В мене теж було важке, мені ніхто не вірив на районі, що я до 16 років не палив цигарки))

Бо мої друзі дехто вже в 4 класі кидали палити, а дехто палить з другого класу все життя😅",1123115525
12,1648246,2023-12-27,"Нє,ну в нас тоже були йобики,які з 5 класу курили
Але якби і тоді вже знали,шо вони виростуть довбойобами😅",1054610176
12,1648268,2023-12-27,"Ну один з моїх друзів, що палить з другого класу дуже гарний, ти б клюнула навіть😅

Без сарказму, не знаю як в нього то виходить)",1123115525
13,1643137,2023-12-25,9 клас це вже пізно),1123115525
13,1643141,2023-12-25,Чого?,375369670
13,1643155,2023-12-25,"То був сарказм, але потім я згадав власний досвід і зрозумів, що все-таки то не сарказм))",1123115525
14,1631687,2023-12-19,"Ні 
То фейк
Карася не існує",1794731990
14,1631698,2023-12-19,Не фейк,594087303
14,1631700,2023-12-19,Бо сарказм,1794731990
15,1624612,2023-12-16,"Хоча 
Раз було 
""Зібрались ми тут одні молоді"" (при чому то без сарказму говорили) 
Наймолодшій було 65 😂😂😂",1794731990
16,1621261,2023-12-14,"А тобі як завжди везе,я бачу😅",1054610176
16,1621262,2023-12-14,Чого везе?,1794731990
16,1621264,2023-12-14,"То сарказм,Максімка))
Читати « не везе»😄",1054610176
17,1614482,2023-12-09,"Це окрім як марафон головного мозку нема як пояснити.

Яку нахуй роль на сучасній війні грає мотивація, коли наших солдат з дронів єбашать. Ти промахнувся століттям, тут не бої на кулаках, де перемагає сильніший і вмотивованіший.

""всі на фронт"" у вік технологій це дуже потужна стратегія для країни, яка воює проти однієї з найбільших армій, просто геніальна.

На сто років нас вистачить, головне мотивація, бо нам є за що воювати, а з того боку м'ясо, яке не стріляє, а просто підіймає руки і здається в полон (сарказм €баний)",352150984
18,1611587,2023-12-08,А які йому умови для відбування покарання потрібні? Пакета вистачить на смітнику?,5675939794
18,1611606,2023-12-08,Ой та занесли комусь чумадан та і вигадали таку хуйню ч звичайна справа,1639059570
18,1611608,2023-12-08,Я думала ти сарказм розумієш),5675939794
19,1602686,2023-12-02,"А як ви записали мене в боти, де я саркастично відреагував на повідомлення?",568602272
19,1602688,2023-12-02,"Бо нехєр на мої повідомлення саркастично реагувати
Я їх від щирого серця пишу",1054610176
19,1602714,2023-12-02,"А я свій сарказм вклав всю щирість і тяжкість сприйняття інституту сім'ї. 

Так що рішуче засуджую нахуй взагалі все.",568602272
20,1601854,2023-12-02,,318383134
20,1601857,2023-12-02,"Це і був сарказм та іронія, бо від військовослужбовців (від жодного!) я такого не чув.",5247507321
21,1601854,2023-12-02,,318383134
22,1601087,2023-12-01,"Обрав других варіант, але тільки тому, що це чудовий сарказм 🙃",578185568
23,1601051,2023-12-01,"Іронія\сарказм, але арахамія топив за мігрантів ось на днях",5247507321
24,1599865,2023-12-01,"Дуже сподіваюсь, що другий варіант то сарказм",532061152
25,1599596,2023-12-01,"хіба не зрозуміло, що це такий сарказм від інтерв'юєра",5094700395
26,1599313,2023-12-01,Я думал второй вариант то сарказм и все за него голосуют),536612212
27,1599237,2023-12-01,"Нажав на другий варіант, бо сподіваюся те що в ньому написано - сарказм",731735056
28,1599042,2023-12-01,"Можна відповідати з сарказмом?Якщо так,то другий варіант.І завозити бурятів та чечен",5092950723
29,1598483,2023-12-01,"Піздєц, хто ці 15%? З Польщі і Канади?",908650259
29,1598516,2023-12-01,Так Карась проводит перепись уебанов не тратя бюджетные средства,827737243
29,1598546,2023-12-01,Так це ж сарказм,920907175
30,1598511,2023-12-01,"2-й пункт, то ж сарказм?)",1838553053
31,1598488,2023-12-01,"Завозити. Перетворювати у легіони бойових зомбі-смертників.
Та кидати м'ясними хвилями у бік немитої.
Тільки так якось.

Даруйте за сарказм",1618632271
32,1590734,2023-11-27,"Треба вчитись чогось нового та здобувати навички там, де є попит на працівників 

Або відкривати свою справу і тд",1123115525
32,1590737,2023-11-27,"У людей нема безкінечно часу щоб вічно щось пробувати! Люди живуть, у них сім`ї є і т.д.",1120906540
32,1590742,2023-11-27,"Тоді треба сидіти на жопці рівно і чекати погоди у моря, якщо дочекаєшся 

Ну і звісно казати, що всьо пропало, вихада нєт і тд

(Сарказм)

Повертаючись до початку нашої розмови теза «освіта нічого не рішає» хибна, це ми вже зʼясували

Надалі топтати гівно в ступі не бачу сенсу, оскільки у нас максимально полярні погляди на життя

Бажаю удачі у ваших справах, чим би ви не займались

(Не сарказм)",1123115525
33,1589516,2023-11-26,"Добре, не буду)",1123115525
33,1589517,2023-11-26,,5210256386
33,1589518,2023-11-26,"То сарказм, Оксанко)
Я думав ви мене вже знаєте)",1123115525
34,1588786,2023-11-26,"Про «позич пизду» і «застрелю закопаю»

Якщо ви з Вікою не сильно близькі кенти, то я б таке теж сприйняв максимально негативно",1123115525
34,1588788,2023-11-26,"Не писав застрелю , я писав застрель як прохання це по-перше , по друге ну діалог йшов про пизду що ще можна було очікувати в розмові про пизду як не розмови про пизду , наївні люди",1639059570
34,1588789,2023-11-26,"Ну з діалогу ніхуя не зрозуміло було, що це сарказм чи кажані вийобування

З боку виглядає, як бидло базар",1123115525
35,1585951,2023-11-25,"Канєшна нєт, треба було з русаками тікать вже б на пособіі сидів",863885724
35,1585964,2023-11-25,Або на підвалі в калугє,1123115525
35,1585972,2023-11-26,"Концентраційні табори взагалі класні.
*Бля, я ще дно сарказмом не пробила?*",375369670
36,1577567,2023-11-22,Вибачте за інтим,1035005344
36,1577570,2023-11-22,"вона туди вміє ""ходити?",5247507321
36,1577572,2023-11-22,"Ні. Вона просто тут цілодобово сидить. А ""ходить"" на лоток (не сарказм)",1035005344
37,1574717,2023-11-21,Ну так мігранти точно будуть воювати за чужу країну це був сарказм якщо що,5904550002
38,1572081,2023-11-19,,1123115525
38,1572086,2023-11-19,Я тебе поняла,1054610176
38,1572094,2023-11-19,"Та я без сарказму писав)

Якщо ти дійсно так здала, то молодець🤙🏼",1123115525
39,1563092,2023-11-13,"Дякую тобі, воїне. Ти був одним з перших у той страшний ранок 24.02.22, який надихнув не втрачати сили, не втрачати голову. Такі як ти - із твоїм оптимістичним духом, сарказмом, силою духа, з вірою у справедливість Всевишнього - то є наша надія, на таких рівняєшся і береш себе у руки. 

Дякую тобі, що ти відважно виборював до війни і виборюєш зараз свободу гідним людям нашої Країни. Дякую, що ти не ганяєшся за наживою. Хай Всемогутній береже твоє серце від спокус, хай зцілить твоє серце аби воно не ожорсточилося у цей непростий час. Хай Спаситель наш відкриє тобі дорогу спасіння вічної душі через хрест Христа. Хай Боже Слово просвітлює твій жвавий розум і дарує через Своє Писання (Біблію) пізнання Його любові до тебе. 

Ще раз дякую тобі. Карась, дорогий, ти 🔥, ти харизма 💪

Біблія, 4 Мойсея 6:24-27: ""Нехай Господь поблагосло‌вить тебе, і нехай Він тебе стереже! Нехай Господь засяє на тебе лице‌м Свої‌м, і нехай буде милости‌вий до тебе! Нехай Господь зверне на тебе лице Своє, і хай дасть тобі мир! Вони будуть кликати Ймення Моє на [Ізраїлевих] синів, а Я благословлятиму їх!“""

Будь благословенний згори, брате!
 Ще раз - ДЯКУЮ.",5311362672
40,1559821,2023-11-12,Ви тільки дізнались?,1123115525
40,1559825,2023-11-12,"Божееее, це прекрасно",5210256386
40,1559828,2023-11-12,"Згоден, сарказм це прекрасно)

Але можна просто Андрій)",1123115525
41,1559169,2023-11-12,Так вже ти уточнив,1054610176
41,1559173,2023-11-12,"Молодець, хвалю)",1123115525
41,1559175,2023-11-12,(сарказм),1123115525
42,1556614,2023-11-10,,441342751
43,1555632,2023-11-09,одні чeмні люди😶я хоть туди попала,5300348069
43,1555637,2023-11-09,"То сарказм, Марино)
Всі свої)",1123115525
44,1555068,2023-11-09,Ну та я й про те,1794731990
44,1555069,2023-11-09,То ж ніразу не прикольно,318436268
44,1555070,2023-11-09,То сарказм був,1794731990
45,1553797,2023-11-07,Кайф☺️,1054610176
45,1553798,2023-11-07,То був сарказм),1123115525
45,1553800,2023-11-07,"А я уявила шо не сарказм,і похуй",1054610176
46,1553796,2023-11-07,Так вже),1123115525
46,1553797,2023-11-07,Кайф☺️,1054610176
46,1553798,2023-11-07,То був сарказм),1123115525
47,1546758,2023-11-02,,687314504
48,1546752,2023-11-02,,6101757776
49,1544971,2023-11-01,,569287686
49,1545009,2023-11-01,"ура-патріотичним диванним націоналістам похуй

їм головне шоб націонанальність ""українець""",568602272
49,1546728,2023-11-02,"А де можна дізнатись свою національність, до речі? 

В мене батько росіянин, ну мабуть, хто там при совку знає, по матері не знаю, хто, харківці, чи то українці, чи то московські купці. 
А прадід поляк. 

А я українка. 

Чи ні?😁 Ну хоча я ні в кого дозволу не питаю. Просто цікаво,. 

А що робить Зеленського евреєм, до речі, от теж цікаво? Окрім фенотипу? 
Він Тору в житті бачив? Може, мову знає? Хоч якусь? 

Це в мене щирі запитання, без сарказму.",971129923
50,1545173,2023-11-01,"зате халяльної хавки наїмося, бо сало - це харам
(насправді це сарказм, такої хуйні я навіть у страшному сні не хочу бачити)",103400576
51,1544065,2023-10-31,Надіюсь це сарказм,536777347
52,1542453,2023-10-31,Ну аби тобі добре було,1054610176
52,1542458,2023-10-31,"Гарний сарказм, навіть похвалю)",1123115525
52,1542460,2023-10-31,"То був не сарказм,ехперт",1054610176
53,1542450,2023-10-31,"Не шукаю ніколи виправдань, тому версія не приймається)",1123115525
53,1542453,2023-10-31,Ну аби тобі добре було,1054610176
53,1542458,2023-10-31,"Гарний сарказм, навіть похвалю)",1123115525
54,1540192,2023-10-29,,5985980363
55,1540167,2023-10-29,,5985980363
55,1540179,2023-10-29,"Ну якщо б уряд України проводив дзеркальну політику до уряду Ізраїлю, то наприклад зелений мав би зателефонувати в газу і закликати до миру, або зателефонувати до Ердогана і з ним обговорити воєнні злочини Ізраїлю в Газі

Тобто робити такі ж самі дзеркальні дії України, по відношенню до Ізраїлю, які дозволяє собі Ізраїль по відношенню до України

Але ми поводимось, як якась залежна людина у невзаємному кохання, сильно хочемо, щоб нас полюбили, а нас мокають обличчям в позавчорашній фаршмак в черговий раз🤷🏻‍♂️

Ну ваша розповідь про відсутність від нас офіційного запити Зеленського на візит до Ізраїлю це навіть не рівень телемарафону, але ж ви нею користуєтесь, причому без сарказму)))",1123115525
56,1538254,2023-10-28,"Брате,то був сарказм) просто всі всіх називають ухилянтами,ти шось відстаєш від трендів",252681219
57,1535747,2023-10-26,А тут шо не обсуждают смерть пыни?,5210256386
57,1535750,2023-10-26,А що обговорювати фейк?,461410143
57,1535755,2023-10-26,"Та то был сарказм, ну ладно не удалось, щас я обратно в бан улечу",5210256386
58,1534753,2023-10-26,,5066627820
58,1534756,2023-10-26,Сарказм лвл ПРО)),1123115525
59,1533982,2023-10-26,"150+ малих бізнесів таким чином отримали фінансування. Інвестори вивчали потенційні угоди хто як глибоко був готовий вивчати і обирали маючи сотні альтернатив (в тому числі і максимально безпечні альтернативи). Обираючи на свій розсуд інвестори мали змогу як максимально себе убезпечити, так і максимально так і діяти з високим ризиком, наші рекомендації щодо портфелю були стриманими і на ризикові угоди ми рекомендували виділяти не більше 25% портфелю і розбити цю суму на щонайменше кілька угод. Цього нажали більшість не дотримувалась.

—— А в чому тоді причина претензій? 

Велика кількість бізнесів в які інвестували наші глядачі (і я так само) збанкрутували і привели інвесторів до збитків. Що можна констатувати по справедливості - є дуже незадоволені мною інвестори. Ми їх тут в коментарях в тому числі ясно бачимо.

—— Як так сталося що бізнеси банкрутували?

Це звісно не тому що 95% наших оглядів були про українські малі бізнеси, які зазнали найскладніші три рокі поспіль (локдаун, ковід, війна). Звісно це не тому що 95% інвесторів порушує рекомендації наші та здорового глузду і інвестує занадто багато в занадто ризикові проекти обираючи за дохідністю а не за безпекою. Звісно це не тому що керуючі багатьох бізнесів стикнувшися з проблемами розвитку бізнесу замість відкритого діалогу з інвесторами обрали шлях підробляти звіти або просто вкрасти гроші і втекти. Звісно це не тому що малий бізнес в Україні зазнав економічної та військової катастрофи.

Це звісно свідомі адекватні інвестори втратили кошти бо Карпіловський їх загіпнотизував, обманув і віддав наказ куди нести гроші виходячи зі свого шкурного інтересу (сарказм)

Те що за весь час існування клубу і за сотні оглядів я всього 2-3 рази взагалі давав якусь рекомендацію - не важливо. Те що я інвестував власні кошти і втрачав їх разом з інвесторами - не важливо.

—— А ви попереджали про ризики?

Хто знає наш канал і давно слідкує, той чув безліч раз тисячі аргументів про високі ризики інвестування, особливо інвестування в Україні. Хто доєднався до нашого закритого клуба, той був змушений вивчити десятки годин лекцій про ризики, необхідність їх самостійної оцінки незалежно від моєї субʼєктивної оцінки і стратегії мінімізаціі цих ризиків. Тому мені дивно тут читати, про те як якісь свідомі і розумні люди начебто потрапили під мій гіпнотичний вплив, про мою відповідальність за прийняття ними рішення.

—— Так чому хейт якщо про ризики всі знали

Для найменш свідомих інвесторів важливо що є на кого перекласти тягар відповідальності за невірне рішення. Ми тут ідеальний кандидат на публічну порку заради сатисфакціі

У більш свідомих інвесторів також можуть бути до нас претензії - з точки зору якості надання супроводу угод, з точки зору виконань сервісний зобовʼязань. Але вони не перетворюються на хейтерів і цивілізовано спілкуються.

Також у нас є пара клієнтів з якими ми зараз як цивілізований бізнес вирішуємо невирішені спори в судовому порядку, але вони хочуть вплинути на нас публічним тиском.

Ну і ми ж тут всі розуміємо як утворився цей а до цього багато ідентичних срачів з тими самими дієвими особами - нашим альтернативно етичним колегам-конкурентам це дієвий інструмент маркетингу.

—— Які є причини для обвинувачень окрім задекларованої жаги справедливості?

Дуже вигідно хейтити наймедійнішого гравця ринку, створювати ажіотаж навколо наших реальних помилок та дофантазовувати ще й зраду/змову щоб на цьому заробляти. Дуже зручно створити свій конкуруючий інвест клуб, зручно побудувати маркетинг повністю на роздуванні інтриг та голослівних обвинуваченнях раз за разом використовуючи новий майданчик для залучення в свою свиту незадоволених та для інформаційного нападу на нас.

Несвідомому інвестору також дуже зручно обвинувачувати бездоказово в змові з нечесними на руку бізнесами, тоді власна помилка вже ніяка не помилка, інвестор стає жертвою підступного плану. Таку теорію змови легко підхопить будь який незадоволений інвестор, а на публічних майданчиках можна розвести срач і розігнати хейт.",356085633
60,1533062,2023-10-25,"Дякую за інфу)

Скільки разів на день можна виставляти і прибирати кордони?)
Щоб я просто знав)",1123115525
60,1533067,2023-10-25,"Не грібу якщо чесно
Це чат
Правил як такових нема
Культури спілкування теж
Все інтуітивно і на довірі до співбесідника",643777164
60,1533082,2023-10-25,"Якщо в якийсь момент хтось, хто криє тебе регулярно хуями каже: «не називай мене телям» і влаштовує істерику, яка триває вже кілька годин 

Потім починаються дешеві маніпуляції і підкачування пісіопг

Як в твоєму розумінні на це потрібно реагувати правильно?

Я зараз без підйобів і сарказму, дійсно цікава твоя думка",1123115525
61,1529864,2023-10-24,А ти пиздюк🙂,1054610176
61,1529876,2023-10-24,"Ґаздиня то не образа 
Банєку",1794731990
61,1529878,2023-10-24,"Я знаю,я почула нотку сарказму і пізда тобі😏😅",1054610176
62,1525968,2023-10-23,"Вони НЕ мають значення ж, ти ж завжди угораєш і це нічо не значить🤷🏻‍♂️😁",1123115525
62,1526157,2023-10-23,"Ого 
Прогрес😂
Бач, навчила тебе бачити не тільки смайлікі😂",594087303
62,1526542,2023-10-23,"Ти навчила мене тільки, що дівчата навіть якщо і адекватні та розумні, то не на довго)))
(Сарказм чи ні, поки думаю)",1123115525
63,1523489,2023-10-22,"давай, попізди про сарказм",1262519094
64,1523460,2023-10-22,"Пізно, вже вніс в розпорядок дня",1123115525
64,1523461,2023-10-22,"ясно, записаний в список несення варти підарів. поки олівцем",1262519094
64,1523465,2023-10-22,"Почитаєш на дозвіллі, що таке тавтологія і сарказм))
І запишеш собі десь олівцем))",1123115525
65,1522217,2023-10-21,"Але за що мені варто тобі подякувати, я зараз без підйобів і сарказма, абсолютно серйозно

Що завдяки цій ситуації я тепер ретельно перегляну свою комунікацію в переписках зі всіма знайомими, бо в мене давно не було таких ситуацій і я щось забув, як пиздато люди можуть перекручувати та якісь підколи та любопитство видавати за харасмент чи зайобування

Я щось втратив пильність в цьому контексті…",1123115525
65,1522227,2023-10-21,"Вигляд ситуації з твого боку не завжди дорівнює тому як інша людина бачить ситуацію 
Може ти дійсно для себе не мав якогось наміру,але з її боку вона явно бачила ситуацію по-іншому 
А ти цього не відчув у переписці",5509634992
65,1522257,2023-10-21,"Людина може, як в повідомленні вище, написати, що вона хоче без сарказму та серйозно щось донести, а не продовжувати надсилати купу смайлів зі сміхом та угарати далі в переписці

А потім через місяць при нагоді: «Ти мене зайобував» 🤷🏻‍♂️🤦🏻‍♂️",1123115525
66,1522140,2023-10-21,"Ти блять на приколі чи да?

Я тобі 25 раз повторюю, що ми з тобою угорали в переписці і там не було ніхуя ясно чи ти дійсно не хочеш сказати, чи просто угораєш як завжди

Там блять купа смайлів в переписці і приколів з підйобами за ті АЖ 3 хвилини, де я з твоїх слів тебе начебто зайобував

Ти тупо виморажуєш своїми перекручуваннями, намагаюсь впарити, що тебе хтось там зайобував

Це наче я блять зараз згадаю, що ти мене колись послала тут в чаті нахуй, хоча з контексту там було видно, що ти написала «йди нахуй» по приколу і почну розганяти, що ти тоді хотіла до мене доїбатись і захарастити мене",1123115525
66,1522147,2023-10-21,,594087303
66,1522217,2023-10-21,"Але за що мені варто тобі подякувати, я зараз без підйобів і сарказма, абсолютно серйозно

Що завдяки цій ситуації я тепер ретельно перегляну свою комунікацію в переписках зі всіма знайомими, бо в мене давно не було таких ситуацій і я щось забув, як пиздато люди можуть перекручувати та якісь підколи та любопитство видавати за харасмент чи зайобування

Я щось втратив пильність в цьому контексті…",1123115525
67,1518523,2023-10-19,"В срррр йди
Це Ліля розказувала",1054610176
67,1518526,2023-10-19,,1123115525
67,1518528,2023-10-19,(Сарказм),1123115525
68,1516608,2023-10-19,"Так, перелякався я, а фото профілю сховав ти😁

Геніально Миколко🤙🏼",1123115525
68,1516610,2023-10-19,"Я не сховав, а тебе заблочив))
А те, що ти з БОРЩАГІ (""киянин"" бля))))!!!), а не з Борщагівки!!!)))
Я так і зрозумів, ще був варік:
З ТРОЇ)))
""КИЯНИН"")))) 😂😂😂😂",5459367528
68,1516612,2023-10-19,"Миколко, ти знаєш, що таке сарказм?))",1123115525
69,1508262,2023-10-15,І что🥺краще ніж із дупи😁,5988949076
69,1508264,2023-10-15,,5210256386
69,1508266,2023-10-15,То не я😳то сарказм,5988949076
70,1507421,2023-10-15,Я взагалі вірю в реінкарнацію... мене можна одразу на костер.,461410143
70,1507424,2023-10-15,"Я теж в неї вірю, а ще в карму і торсіонні поля)

Я без сарказму зараз)",1123115525
71,1503274,2023-10-12,"Не переїдай, Віко))",1123115525
71,1503276,2023-10-12,Ага,957565808
71,1503282,2023-10-12,"То був сарказм, Віко)",1123115525
72,1498195,2023-10-08,"Спасибо 😏 мы тут как нибудь сами костьми ляжем , но разберёмся.",1023315753
72,1498200,2023-10-08,"Дімон, поки ти не ліг, розкажи скільки цивільних вбиває Ізраїль за день?",5519706466
72,1498216,2023-10-08,"Порядка 1000.... специально , от делать нехуй , сидим , блять и ебашим по больницам 🤦‍♂ меньше тысячи , не интересно.

А ты мне расскажи как это вы умудрились комаров боевых натренировать ? Или это передаётся через мальчиков в трусиках и борьщ на крови рускоговорящих детей ??

... это сарказм для понимающих...",1023315753
73,1493241,2023-10-04,Тут за таке банять?,957565808
73,1493280,2023-10-04,"То був сарказм, Віко",1123115525
74,1485793,2023-09-26,Пушка ціла (волочать Бредлі без ствола). С - сарказм.,1182329745
75,1482274,2023-09-21,"Питання щодо стосунків з Польщею. Чи Зеля перегнула палку, чи поляки? Невже «наїзд» на союзників наразі є раціональною формою зовнішньої політики?
Мені досі соромно за сарказм зеленського по відношенню до Бена Уолеса, мені здається Україна знищила його політичну карʼєру 
А тут ще й з поляками конфлікт 
Хотілось би почути твою думку.",1311592228
76,1480805,2023-09-19,Не сумніваюсь,1123115525
76,1480810,2023-09-19,"я бeз сарказму. Почитай-мeнeджeри, голови корпораціі-лeбляді в балeтних пачках вирішують питання “золота” Украіни",5300348069
76,1480816,2023-09-19,"Та я теж без сарказму, я ще таких історій начитався, коли писав курсову про роздержавлення і приватизацію держ власності",1123115525
77,1480799,2023-09-19,...поцікався історією ДПЗКУ-дeржавна продовольчо-зeрнова корпорація Украіни-“занятніша”організація...вони “врятують” украінськe збіжжя.,5300348069
77,1480805,2023-09-19,Не сумніваюсь,1123115525
77,1480810,2023-09-19,"я бeз сарказму. Почитай-мeнeджeри, голови корпораціі-лeбляді в балeтних пачках вирішують питання “золота” Украіни",5300348069
78,1479986,2023-09-18,А це вже обідно),1123115525
78,1479988,2023-09-18,"Ну чого
В тебе такий стиль",1054610176
78,1479989,2023-09-18,То був сарказм),1123115525
79,1477914,2023-09-16,Ват е пронунсіейшн)),1123115525
79,1477916,2023-09-16,Сенкю соу мач,1054610176
79,1477918,2023-09-16,"Іт вас сарказм, бат невер майнд",1123115525
80,1471824,2023-09-09,Ліля ми вегани,1123115525
80,1471826,2023-09-09,За себе кажи,1054610176
80,1471831,2023-09-09,То був сарказм😑,1123115525
