ConvThread,MessageID,Date,Message,UserID
46,35322,2023-02-01,"А ще заодно важкі наркотики, канібалізм і сатанізм))))
Ну типу щоб також від кацапів відрізнятись - а то по закону все гарно, а тільки баригу візьмуть - то відразу відпускають...
Сатанізм вже прямо не є забороненим - вільний вибір віросповідання.
Ну а канібалізм під предлогом що колись таке вже було на території України....
Це був дуже чорний сарказм.",567238069
47,29987,2023-01-13,"Не докопуйся до грузинів, що воюють за Україну. Не прирівнюйся до їхньої проросійської влади.",407810838
47,29989,2023-01-13,"переклад не грузини робили, що ти верзеш, при чому тут влада, є український правопис",430801817
47,29991,2023-01-13,"Ти не зрозумів моєї придирки до тебе. Ти не зрозумів мого сарказму. Якщо тобі так сильно не сподобався комент, то нащо ти на нього відповів? 🙃",407810838
48,28369,2023-01-04,"Та якось всі попередні фаптайми були з сарказмом, а тут ніпанятна",344423241
49,27825,2023-01-02,"Та отож , я вже починаю сумніватися у теорії рептилоїдів :+!",5287756173
49,27826,2023-01-02,а яку теорію пропонують рептилоїди?,841883007
49,27827,2023-01-02,"Точно вже не пам'ятаю, мені знайомий колись цілком серйозно втирав за рептилоїдів і іншу єресь .
То був сарказм вище;-)",5287756173
50,27240,2022-12-29,,5154445114
50,27241,2022-12-29,"піду відкрию вікно, щось душно стало )))))))))",420389855
50,27245,2022-12-29,"Як розумна людина, вчусь на чужих помилках, бо коли вказують на мої - стаю неадекватним🤪
(Сарказм, жарт)",5121080262
51,24879,2022-12-11,Це сарказм?,413978016
52,24515,2022-12-09,"Ні, так просто не буде! Це не про однакову віру, а де інші гендери? Навіть меми і ті зробити нормально, не ображаючи чиїхось почуттів, не можуть",1765136778
52,24545,2022-12-09,Відписуйтесь😁,1022427389
52,24546,2022-12-09,"Вам наприкінці вказувати словами, що то сарказм?",1765136778
53,23552,2022-12-02,"Надіюсь, шелдонівську табличку «сарказм» показувати не варто.",358150778
54,23292,2022-11-30,"Від труни кришечка. 

(сарказм)",732234394
55,22388,2022-11-21,"я коли вперше цього довбойоба почув я спочатку думав, що він стібеться і це такий сарказм і насправді то опозиціонер, який стібе провладних пропагандонів, ну бо неможлио ж таку хуйню молоти з таким обличчям",572160277
56,14469,2022-09-25,Хтось в гумористичній групі не розуміє сарказму?),106412387
57,10914,2022-08-21,"Оу, специфічні смаки🤔 І часто тебе збуджують чоловіки з жіночим обличчям?)",501440541
57,10915,2022-08-21,Це сарказм -_-,445201687
57,10916,2022-08-21,"Не вірю, що сарказм. Глянь, яка красуня, просто мрія кожного😂",501440541
58,10507,2022-08-13,"Было сложно, но я не подрочил😁",445201687
58,10914,2022-08-21,"Оу, специфічні смаки🤔 І часто тебе збуджують чоловіки з жіночим обличчям?)",501440541
58,10915,2022-08-21,Це сарказм -_-,445201687
59,4212,2022-04-21,Я заплутався в рівнях вкладення сарказму,173351454
60,560,2021-09-18,"Агритись на сарказм в групі чорного гумору це так само тупо, як голосувати за клоуна який не любить твою країну",89538253
61,134275,2024-01-27,Скоріше вона віддалена від дивана 😂,710840060
61,134309,2024-01-27,Які люди 😜,657755270
61,134319,2024-01-27,Место встрєчі ізмєніть нільзя 😂 Особливо коли sarcasm is my second language,710840060
