ConvThread,MessageID,Date,Message,UserID
31,66368,2023-07-17,"Теж неіронічно дякую, а образились на нього абсолютно безпідставно вкраїнчики, які вважають, що їм повинні всі, все і одразу",908453184
31,66372,2023-07-17,"Вимагати подяку це нормально, тим більше при всій історії відносин України-рф, де ВБ на початку нашої незалежності відігравала значну роль і являлась гарантом та тепер просто повертає, а не допомагає??",319346822
31,66375,2023-07-17,Тут нема сарказму.,396434302
32,66364,2023-07-17,"А в чому сарказм ? Укр тві щось там воняв, кому не пофіг. Один з найбільших наших друзів, це факт",5843583701
33,66257,2023-07-16,"Ні, ти писав що поломка декількох САУ призведе до того що російська армія в Криму здасться ЗСУ без бою...",694137630
33,66259,2023-07-16,Де? Покажеш?,1036045849
33,66261,2023-07-16,Тобто ти ще й про сарказм не чув😅,694137630
34,65456,2023-07-13,Сарказм? Точно??,319346822
35,64853,2023-07-11,"Гадаю шо корупція тобою перечислених країн не йде ні в яке порівняння з тією, яка в Україні)",572660164
35,64873,2023-07-11,Брєд повний! Не хочу грішити на «чужий город» але в Румунії до тепер бриють на дорогах поліцейські!,181076434
35,64876,2023-07-11,"Ні, ти що.
В Україні х100000000 гірше))

*це сарказм до тези пана Івана Жука.",689138748
36,64046,2023-07-05,"""вже""?) Це з 2019го року ви рахуєте чи із появи сортирних шуточєк у Кварталі?)",272628416
36,64051,2023-07-05,"Не домахуся до слів. 
Те що зеля повний нуль в плані інтелекту і малорос, було ясно завжди",362832273
36,64052,2023-07-05,"Я власне без сарказму, справді цікаво що ви маєте на увазі під ""уже""",272628416
37,63980,2023-07-05,Це сарказм?,370932362
38,63633,2023-07-04,Гарне зустрілося з прекрасним (сарказм).,396434302
39,62417,2023-06-29,Обличчя BLM-щиків бачили?,396434302
39,62418,2023-06-29,"ні, а що там?",298784500
39,62420,2023-06-29,Сарказм),396434302
40,58999,2023-06-11,"при всій повазі до Генштабу, але Галина Штукатур не є речником ГШ і не має взагалі коментувати хід бойових дій, або має бути переведена на відповідну посаду",293430977
40,59000,2023-06-11,"Нє ну раз ви кажете, то най буде",216389798
40,59002,2023-06-11,"Бджіл, сарказми твої тут не до місця. Багатьох вже просто доїбала ця блогеризація країни, де кожна залупа заради хайпу намагається коментувати те, до чого не  має жодного стосунку. Всі ці подоляки, єрмаки, маляри. Маляр за посадою - заступниця міністра оборони. МО не відповідає за ведення бойових дій, воно відповідає за забезпечення функціонування армії, і максимум який може пизданути Маляр - це по питанню забезпечення чи комплектації. А про звільнені населені пункти чи про хід контрнаступу - вона має сама ж в першу чергу завалити свій пиздак. А хіхіли мають нарешті скрутити свої вуха, і почати слухати офіційних речників Генштабу, а не блогернутих даунів.",293430977
41,57273,2023-06-05,"WASPами?  

Це сарказм?",1167786066
42,51266,2023-04-13,Охуйені праві в Франції,826408616
42,51267,2023-04-13,Чим?),459621465
42,51270,2023-04-13,Сарказм,826408616
43,50849,2023-04-11,"Все-ж таки, я не погоджуюсь із 90% саркистичним сприйняття слів про ""автономність Європи"", я би оцінив їх в 40-50% сарказму. 

Якщо серйозно, то війна в Україні стала вже ""очевидним"" переходом з Ялтинсько-Постдамської системи міжнародних відносин на утворення нових, ще навіть не визначених, систем міжнародних відносин. Як приклад японська ""Синя книга дипломатії за 2023 рік"". Про що зараз багато говорять у ""глобальному півдні"" і на чому спекулюють різні автократи (починаючи від Путуні, Стержня, Лули, якогось нігера з Африки і тд.). Тим не менш, незважачи на величезні спекуляції, факт є фактом - долларова гегемонія стає меншою, країни умовно ""третього світу"" вже досить сильно розвинулись і з ними потрібно чи вже зовсім скоро треба буде рахуватись.

Очевидно, що це все має об'єктивні причини, в першу чергу, економічно-культурний розвиток, раніше не розвинених регіонів світу і зменшення технологічної гегемонії Західної цивілізації. 

Також очевидно, що у новій системі міжнародних відносин, упор буде не на глобальні альянси, типу НАТО (наприклад, через внутрішні конфлікти таких великих альянсів, небажання брати участь в далеких війнах і тд.) чи ОВД, а на локальні альянси (американцям набагато легше пояснити, чому вони повинні вмрати за Канаду, чим за Ірак). Можливо, часто навіть не тільки військові, але й економічні (щось типу ЄС). Тому, автономія Європи це не те що вологі мрії омежки Макрона, а реальність, проте яка ще не настала, але вже оформлюється, в тому чилі в голівських заявах Макрона, позиції Туреччини та Угорщини, конфлікту Польщі з Німеччиною і тд.",5058639251
44,49594,2023-04-05,Не може бути комунізм мирний,5097144369
44,49619,2023-04-05,"Я ж смайлика навіть поставив...

Невже настільки тонкий сарказм😥😥😥?",694137630
45,49121,2023-04-04,"Якщо арестович підорас, то якщо він скаже ""2+2=4"" усі теж будуть кричати ""арестович підорас, він завжди бреше""? А те що Романенко (взагалі не знаю хто це) - неякісний порохобот - це нівелює китайську експансію?",1160561809
45,49139,2023-04-04,що не так з порохоботами?,1240032446
45,49169,2023-04-04,Це був сарказм на попередні коменти,1160561809
46,47390,2023-03-22,"Сарказм, не?",805176811
47,42759,2023-02-22,"До цього сприймав заяви роств про розпад сша як брєд, а тепер бачу що у США піднімається хвиля яка потенційно може знести цілу державу і почнеться процес доміно. Я розумію що найбльш імовірно цього не станеться. І ні, я ні в якому разі не виправдовую роств і їх брехні. Просто те що зараз декламує республіканська партія це жах (без сарказму). Якщо не дай боже сша розпадеться (що на щастя дуже малоймовірно), це призведе до краху світового миру, поліцейського нема - роби що хочеш так би мовити. Мабуть я засильно нагнітаю, але тенденції як на мене фігові. Хоча й розумію що поки що на щастя таке сумнівно що трапиться.",1322695796
48,42006,2023-02-19,"Бля, а остання цитата це сарказм чи їх офіційне заключення?",687828580
49,41701,2023-02-14,Це жарт чи ти довбойоб?,353497758
49,41702,2023-02-14,а ти догадайся,862842767
49,41703,2023-02-14,"Нахуя мені догадуватись довбойоби чи ти "" пожартував"" ? Вкурсах що сарказм на письмі не читається, виділяй його хочаб смайликами.",353497758
50,40820,2023-02-08,Цей Іран зараз з нами в одній кімнаті?,73184196
50,40825,2023-02-08,"Мда,ти наскільки дерево що сарказму не розумієш. То Іран ворог?",1680514617
50,40859,2023-02-08,"Ви б, пане, різномаітили сарказм. А все, що атакує Україну- ворог",73184196
51,40816,2023-02-08,"Мда,ясно фанат Ірану. Конструктив закінчився,почалась любов до Аятол.",1680514617
51,40820,2023-02-08,Цей Іран зараз з нами в одній кімнаті?,73184196
51,40825,2023-02-08,"Мда,ти наскільки дерево що сарказму не розумієш. То Іран ворог?",1680514617
52,36448,2023-01-05,Демократія 💪,5752063693
52,36514,2023-01-06,Де тут демократія?,307001872
52,36518,2023-01-06,"Мда...
Це сарказм
Єслі шо",5752063693
53,29753,2022-11-16,"Можливо трамп молодший пробував у сарказм, про те що злий американський діпстейт, давно не воював, аж пару тижнів, і срочно хоче заробити на війні...

Але не знає, як на мене останнє речення явна шляпа. Гірше нікуди...",694137630
54,29545,2022-11-15,Так шо случилось то?,319346822
54,29562,2022-11-15,"полякам пізда, як полякам в 39-у🌚",607821774
54,29565,2022-11-15,"Знаєте, сарказму тут нуль. Реально так і відбувається. ""Гаранти"" з нати зливають і залишається покладатися тільки на себе. Це й пора зробити. Хай об'єднуються з Україною, ще литвів з собою і будем єбошити дрисню, а Брюссельска капуста і Вашингтонський каколд-порн йдуть в Плутон. Все що вони можуть, це тільки зливати своїх союзників в угоду своїм інтересам і чхати хотіли на положення будь-яких організацій, хоч і власно створених.",319346822
55,28538,2022-11-12,Кпжете слово сарказм вам раніше не зустрілось?,694137630
55,28547,2022-11-12,"Перечитайте тут коменти. Тицьніть пальцем де радикальні вислови були сарказмом а де ні)
Бо або я бачу системність в агресивних реакціях або тут всі нефігово саркастичні)",1628553614
55,28589,2022-11-12,"У мене був сарказм. Ну хіба що Марджері Тейлор Ґрін сприйме на повному серйозі речення яке починається ""відстріляти всіх акушерів...""",694137630
56,28512,2022-11-12,"Точніше не так
Тут ви за те щоб заборонити вчитись акушерам
А це за собою тягне все що я вище пишу",1628553614
56,28538,2022-11-12,Кпжете слово сарказм вам раніше не зустрілось?,694137630
56,28547,2022-11-12,"Перечитайте тут коменти. Тицьніть пальцем де радикальні вислови були сарказмом а де ні)
Бо або я бачу системність в агресивних реакціях або тут всі нефігово саркастичні)",1628553614
57,28508,2022-11-12,"Та ні. Ви десь бачили повідомлення, де я писав, що я за аборти?",694137630
57,28512,2022-11-12,"Точніше не так
Тут ви за те щоб заборонити вчитись акушерам
А це за собою тягне все що я вище пишу",1628553614
57,28538,2022-11-12,Кпжете слово сарказм вам раніше не зустрілось?,694137630
58,23813,2022-10-19,"Все будемо здаватись росіянам? (Сарказм) 
Maga клуб подобається далеко не усім респам і там є потужні суперечки. Хоча сигнал дуже поганий для нас.",397143606
59,21787,2022-10-09,"Трамп зараз веде себе так, як він себе веде. А свою позицію він висловив прямо в ефірі на Фоксі 24 лютого і вже 13 квітня (перше від всіх діячів американського політичного дискурсу) назвав москвинський напад геноцидом українського народу.",961449261
59,21811,2022-10-09,"А десь незадовго до 24 назвав пітуна молодцем за те що той визнав ордло. А ще десь весною заявляв, що не було би вторгнення як би Україна визнала Крим москальським.

В цьому власне і прикол Трампа, він говорить все і відразу. А потім дивиться що самеиз цього вдало прилипне. Він як Арестович, той тоже піздить без оглядки все, навіть якщо це все протирічить олне одному...",694137630
59,21813,2022-10-09,Бляяяяять. ТИ ВМІЄШ В ІРОНІЮ І САРКАЗМ???,858622619
60,21697,2022-10-09,"Тупі помилки лише в тому,що я не звернув увагу і не вірно зрозумів? Поц недалекий,я навчався в українській школі,ах ну да, забув виблядків с заходу,ви ж єдині вірні українці)",503383130
60,21699,2022-10-09,"А, вирішив лише на один свій прокол увагу звернути",551791439
60,21700,2022-10-09,"Бля там де бідон дав зброю,то сарказм",503383130
61,20062,2022-10-03,"Увага. Сарказм у цьому твіті зашкалює.
https://twitter.com/unnamedleftist/status/1576706740028321792",422868435
62,19627,2022-09-23,"Ахах, тепер це іронія і сарказм. А в тебе розумові здібності на дуже високому рівні якщо ти плутаєш іслам і державний режим",551791439
63,19155,2022-09-19,Кальюлайд - лівак. Краще вже Арестович.,377975115
63,19156,2022-09-19,Ви знущаєтесч?,675145085
63,19157,2022-09-19,"З якого це дива? Зайдіть хоча б на Вікіпедію англійськомовну і побачите, які погляди сповідує цей естонський, прости Господи, патріот. 🤮 Про Арестовича - сарказм. Так зрозуміліше?",377975115
64,15217,2022-07-31,"Трамп кінця першого терміну це не зробив би ніколи, зараз, коли його заганяють в ізоляціонізм я хз.",330006624
64,15220,2022-07-31,А його заяви про те що пукін геній на початку війни?,789277489
64,15223,2022-07-31,"Там був сарказм в стилі ""якщо так можна, то ми намалюєм на своїх літаках китайські прапори і полетим бомбить Росію""....",330006624
65,14692,2022-07-27,"<сарказм> а може це він нормальний, а ми всі хворі люди, бо їмо м""ясо , хочемо зброю, не хочемо перетворюватися на всратих і брудних нео-хіппі?<\сарказм>",482075644
66,14073,2022-07-20,"Певно, послали її вмовляти швейцарців лікувати наших поранених солдат

(Сарказм)",367332241
67,13197,2022-07-11,Тобто з ермаком все чудово? І це я просто накидаю?,333227814
67,13202,2022-07-11,"І в кожному каналі сидить людина-бот, яка розповідає, що проблема не у Єрмаку, а як казав Арахломонія: корупція у українців в крові, тому надо міняти українців на когось правильного.
Це типовий приклад маніпуляції: зміна напрямку негативу, через хвилину усі пам'ятають що спартц погана, єрмак хз, а винні самі українці, що їх бомблять.
П.с. за годину чотири канали з такими коментами.",1160561809
67,13226,2022-07-11,"Кек, а де ти побачив що я не вважаю ермака проблемою? Бо з мого боку це був сарказм",333227814
68,7178,2022-04-07,"Хм, цікаво. Зараз би займатися гомофобією, і вподоблюватися русні. Ми так кричимо про демократію, але все ж таки з фашистами в нас щось спільно, якщо ті фотки викликали ажіотаж. То що ж? Ми боремося проти геїв? Ну тоді рашка нам допомагає виходить, бо вони теж проти гейропи боряться, це їх наратив. Чим ми краще тоді? Хіба ворогів не вистачає? Он дофіга русні на фронті, яку треба мочити. А хіба українські геї в Україні вбивають людей? Ні. Вони воюють з усіма на фронті, і мочать русню. От реально, адміністратору нема чим зайнятися?",661833351
68,7188,2022-04-08,"Лівий довбойоб, що ще сказати",466767558
68,7189,2022-04-08,"Чому? Просто мені цікаво, яка різниця яка в людини орієнтація, якщо вона русня. Нема сенсу чимось цікавитися про людину, якщо цє йобаний кацап)) Просто всі настільки загострюють увагу на цьому, наче інших тем темає) Кожен паблік про це вже розповів)) А чому всі мовчать прийняття закону, який дозволяє звільняти членів наглядової ради, що відкриває двері мудаку коломойську? Ну так, те шо у кацапа гейські фотки, це ж цікавіше, а коломойський най забирає все🤣 (сарказм про коломойського)",661833351
69,7120,2022-04-04,"Це ми винні в такій позиції Грузії, адже ми зруйнували з ними стосунки Саакашвілі гейтом((",319346822
69,7132,2022-04-04,"Грузинський лівацький режим продався Кремлю задовго до Саакашвілі.
Іванішвілі - найгірше, що могло статися із Грузією",961449261
69,7136,2022-04-04,"Це в мене сарказм на ""руйнацію"" відносин Україною зі своїми сусідами всякими там гейтами) Цікаво, який гейт ""зруйнував"" відносини із знову перемогшим Орбаном? Мабуть, Закон про Українську мову гейт))😁",319346822
70,6558,2022-03-27,">ніби прийшов прийшов демократичний президент до влади
>прийшло до діла, то манда звичайна

А кого саме ви з політиків Європи та Англо-Америки описали? 🌚🌚🌚",618871772
70,6563,2022-03-27,"Президент(киня) Молдови нинішня. Ніби до цього був про-російський режим, бла-бла. А зараз типу прозахідний. В обох випадках нульо-придністровський.😂",319346822
70,6565,2022-03-27,"Що таке сарказм, очевидно, не знаємо...

Та зрозумів я, що мова йшла про молдовську президенткинессу.",618871772
71,4001,2021-11-04,"Про популіста був сарказм, якщо що)",318135942
72,1587,2021-07-31,Надо б ещё и древнегреческий. Без сарказма,233779688
73,110469,2023-12-05,"Нехай передзвонять мсьє Володіну і спитають, як слід голосувати. Ось у кого парламент-то продуктивний! І для дискусій місця немає!

(sarcasm)",386426214
74,91275,2023-10-12,"Тому що складно зрозуміло пояснити чому те що роблять палестинці - тероризм, а євреї - ну це війна, так робиться",323761707
74,91281,2023-10-12,"До речі, у цьому також питання. Дії Ізраїлю без контексту війни виглядають приблизно як дії палестинців, різниці мало (за винятком обезголовлювання дітей і масових вбивств у кібуцах)",687877913
74,91287,2023-10-12,"подумаєш, яка дрібниця...
** [sarcasm]",748486921
75,66675,2023-07-19,Русняве ІПСО. Я довіряю телемаратону. Ганна Маляр хуйні не скаже.,1022083651
75,66684,2023-07-19,https://t.me/kyivoperativ/127068 ось що та сука говорила чи то гуменючка за воєнкома? що проблем нема?,985820290
75,66686,2023-07-19,"Ну камон, бро. Ну я ж не можу всюди вішати табличку ""SARCASM"".",1022083651
